week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-03-04,BEV-005,STR-004,145,86,62,169,0
2024-03-04,BEV-005,STR-005,194,33,84,143,0
2024-03-04,BEV-005,STR-006,172,46,65,153,0
2024-03-04,BEV-005,STR-007,171,56,73,154,0
2024-03-04,BEV-005,STR-008,203,57,55,205,0
2024-03-04,BEV-005,STR-009,156,88,55,189,0
2024-03-04,BEV-005,STR-010,158,61,33,186,0
2024-03-04,BEV-005,STR-011,146,51,76,121,0
2024-03-04,BEV-005,STR-012,101,49,70,80,0
2024-03-04,BEV-005,STR-013,194,44,58,180,0
2024-03-04,BEV-005,STR-014,132,64,66,130,0
2024-03-04,BEV-005,STR-015,250,37,43,244,0
2024-03-04,BEV-005,STR-016,247,69,90,226,0
2024-03-04,BEV-005,STR-017,123,68,51,140,0
2024-03-04,BEV-005,STR-018,95,90,64,121,0
2024-03-04,BEV-005,STR-019,95,81,76,100,0
2024-03-04,BEV-005,STR-020,113,79,54,138,0
2024-03-04,BEV-005,STR-021,175,88,75,188,0
2024-03-04,BEV-005,STR-022,231,34,52,213,0
2024-03-04,BEV-005,STR-023,102,63,71,94,0
2024-03-04,BEV-005,STR-024,182,64,43,203,0
2024-03-04,BEV-005,STR-025,130,83,42,171,0
2024-03-04,BEV-005,STR-026,191,85,64,212,0
2024-03-04,BEV-005,STR-027,148,48,75,121,0
2024-03-04,BEV-005,STR-028,131,88,81,138,0
2024-03-04,BEV-005,STR-029,174,56,53,177,0
2024-03-04,BEV-005,STR-030,231,76,43,264,0
2024-03-04,BEV-006,STR-001,156,54,81,129,0
2024-03-04,BEV-006,STR-002,419,63,52,430,0
2024-03-04,BEV-006,STR-003,353,112,114,351,0
2024-03-04,BEV-006,STR-004,230,86,55,261,0
2024-03-04,BEV-006,STR-005,162,79,88,153,0
2024-03-04,BEV-006,STR-006,276,54,130,200,0
2024-03-04,BEV-006,STR-007,213,150,84,279,0
2024-03-04,BEV-006,STR-008,355,66,98,323,0
2024-03-04,BEV-006,STR-009,288,60,144,204,0
2024-03-04,BEV-006,STR-010,187,114,59,242,0
2024-03-04,BEV-006,STR-011,362,52,142,272,0
2024-03-04,BEV-006,STR-012,427,127,51,503,0
2024-03-04,BEV-006,STR-013,198,144,69,273,0
2024-03-04,BEV-006,STR-014,350,74,125,299,0
2024-03-04,BEV-006,STR-015,315,104,265,154,0
2024-03-04,BEV-006,STR-016,304,85,229,160,0
2024-03-04,BEV-006,STR-017,285,133,168,250,0
2024-03-04,BEV-006,STR-018,299,104,218,185,0
2024-03-04,BEV-006,STR-019,358,121,96,383,0
2024-03-04,BEV-006,STR-020,423,114,151,386,0
2024-03-04,BEV-006,STR-021,404,143,138,409,0
2024-03-04,BEV-006,STR-022,429,141,216,354,0
2024-03-04,BEV-006,STR-023,381,78,63,396,0
2024-03-04,BEV-006,STR-024,162,100,123,139,0
2024-03-04,BEV-006,STR-025,268,107,148,227,0
2024-03-04,BEV-006,STR-026,394,122,97,419,0
2024-03-04,BEV-006,STR-027,309,92,63,338,0
2024-03-04,BEV-006,STR-028,192,62,68,186,0
2024-03-04,BEV-006,STR-029,236,76,121,191,0
2024-03-04,BEV-006,STR-030,277,60,112,225,0
2024-03-04,BEV-007,STR-001,356,128,68,416,0
2024-03-04,BEV-007,STR-002,417,142,110,449,0
2024-03-04,BEV-007,STR-003,269,57,122,204,0
2024-03-04,BEV-007,STR-004,402,82,148,336,0
2024-03-04,BEV-007,STR-005,309,144,102,351,0
2024-03-04,BEV-007,STR-006,227,54,93,188,0
2024-03-04,BEV-007,STR-007,439,126,91,474,0
2024-03-04,BEV-007,STR-008,152,84,102,134,0
2024-03-04,BEV-007,STR-009,257,146,138,265,0
2024-03-04,BEV-007,STR-010,400,119,121,398,0
2024-03-04,BEV-007,STR-011,310,133,113,330,0
2024-03-04,BEV-007,STR-012,314,109,80,343,0
2024-03-04,BEV-007,STR-013,397,115,140,372,0
2024-03-04,BEV-007,STR-014,191,63,121,133,0
2024-03-04,BEV-007,STR-015,189,98,104,183,0
2024-03-04,BEV-007,STR-016,156,70,66,160,0
2024-03-04,BEV-007,STR-017,212,71,116,167,0
2024-03-04,BEV-007,STR-018,374,64,75,363,0
2024-03-04,BEV-007,STR-019,367,113,54,426,0
2024-03-04,BEV-007,STR-020,418,112,71,459,0
2024-03-04,BEV-007,STR-021,430,103,67,466,0
2024-03-04,BEV-007,STR-022,154,87,101,140,0
2024-03-04,BEV-007,STR-023,372,87,65,394,0
2024-03-04,BEV-007,STR-024,288,116,142,262,0
2024-03-04,BEV-007,STR-025,340,122,91,371,0
2024-03-04,BEV-007,STR-026,234,68,133,169,0
2024-03-04,BEV-007,STR-027,417,137,87,467,0
2024-03-04,BEV-007,STR-028,340,116,76,380,0
2024-03-04,BEV-007,STR-029,278,110,127,261,0
2024-03-04,BEV-007,STR-030,257,92,109,240,0
2024-03-04,BEV-008,STR-001,104,30,67,67,0
2024-03-04,BEV-008,STR-002,191,20,53,158,0
2024-03-04,BEV-008,STR-003,176,31,40,167,0
2024-03-04,BEV-008,STR-004,190,24,29,185,0
2024-03-04,BEV-008,STR-005,149,64,20,193,0
2024-03-04,BEV-008,STR-006,121,64,32,153,0
2024-03-04,BEV-008,STR-007,207,49,26,230,0
2024-03-04,BEV-008,STR-008,94,23,41,76,0
2024-03-04,BEV-008,STR-009,189,58,59,188,0
2024-03-04,BEV-008,STR-010,87,42,30,99,0
2024-03-04,BEV-008,STR-011,127,42,60,109,0
2024-03-04,BEV-008,STR-012,73,32,60,45,0
2024-03-04,BEV-008,STR-013,142,47,37,152,0
2024-03-04,BEV-008,STR-014,148,43,57,134,0
2024-03-04,BEV-008,STR-015,173,36,59,150,0
2024-03-04,BEV-008,STR-016,208,61,55,214,0
2024-03-04,BEV-008,STR-017,121,24,62,83,0
2024-03-04,BEV-008,STR-018,109,26,57,78,0
2024-03-04,BEV-008,STR-019,125,37,66,96,0
2024-03-04,BEV-008,STR-020,137,56,31,162,0
2024-03-04,BEV-008,STR-021,102,53,26,129,0
2024-03-04,BEV-008,STR-022,168,41,57,152,0
2024-03-04,BEV-008,STR-023,140,67,112,95,0
2024-03-04,BEV-008,STR-024,191,33,114,110,0
2024-03-04,BEV-008,STR-025,129,33,42,120,0
2024-03-04,BEV-008,STR-026,107,29,53,83,0
2024-03-04,BEV-008,STR-027,70,40,53,57,0
2024-03-04,BEV-008,STR-028,83,28,50,61,0
2024-03-04,BEV-008,STR-029,178,62,106,134,0
2024-03-04,BEV-008,STR-030,198,68,83,183,0
2024-03-04,BEV-009,STR-001,131,55,27,159,0
2024-03-04,BEV-009,STR-002,166,69,45,190,0
2024-03-04,BEV-009,STR-003,191,42,44,189,0
2024-03-04,BEV-009,STR-004,203,40,39,204,0
2024-03-04,BEV-009,STR-005,90,58,53,95,0
2024-03-04,BEV-009,STR-006,112,60,33,139,0
2024-03-04,BEV-009,STR-007,106,47,37,116,0
2024-03-04,BEV-009,STR-008,183,51,55,179,0
2024-03-04,BEV-009,STR-009,134,63,64,133,0
2024-03-04,BEV-009,STR-010,181,61,27,215,0
2024-03-04,BEV-009,STR-011,115,21,42,94,0
2024-03-04,BEV-009,STR-012,189,69,43,215,0
2024-03-04,BEV-009,STR-013,158,66,62,162,0
2024-03-04,BEV-009,STR-014,124,59,47,136,0
2024-03-04,BEV-009,STR-015,118,44,55,107,0
2024-03-04,BEV-009,STR-016,115,67,43,139,0
2024-03-04,BEV-009,STR-017,120,48,20,148,0
2024-03-04,BEV-009,STR-018,204,32,43,193,0
2024-03-04,BEV-009,STR-019,149,41,20,170,0
2024-03-04,BEV-009,STR-020,164,36,26,174,0
2024-03-04,BEV-009,STR-021,73,58,52,79,0
2024-03-04,BEV-009,STR-022,78,61,37,102,0
2024-03-04,BEV-009,STR-023,192,45,37,200,0
2024-03-04,BEV-009,STR-024,134,37,22,149,0
2024-03-04,BEV-009,STR-025,84,56,60,80,0
2024-03-04,BEV-009,STR-026,190,58,21,227,0
2024-03-04,BEV-009,STR-027,186,51,60,177,0
2024-03-04,BEV-009,STR-028,191,67,31,227,0
2024-03-04,BEV-009,STR-029,209,26,61,174,0
2024-03-04,BEV-009,STR-030,164,21,22,163,0
2024-03-04,BEV-010,STR-001,109,65,59,115,0
2024-03-04,BEV-010,STR-002,115,28,67,76,0
2024-03-04,BEV-010,STR-003,177,27,25,179,0
2024-03-04,BEV-010,STR-004,183,60,23,220,0
2024-03-04,BEV-010,STR-005,85,40,65,60,0
2024-03-04,BEV-010,STR-006,209,37,26,220,0
2024-03-04,BEV-010,STR-007,74,41,32,83,0
2024-03-04,BEV-010,STR-008,151,65,63,153,0
2024-03-04,BEV-010,STR-009,163,53,30,186,0
2024-03-04,BEV-010,STR-010,173,46,20,199,0
2024-03-04,BEV-010,STR-011,85,24,62,47,0
2024-03-04,BEV-010,STR-012,198,29,32,195,0
2024-03-04,BEV-010,STR-013,138,25,66,97,0
2024-03-04,BEV-010,STR-014,183,22,31,174,0
2024-03-04,BEV-010,STR-015,199,46,69,176,0
2024-03-04,BEV-010,STR-016,70,39,59,50,0
2024-03-04,BEV-010,STR-017,100,41,68,73,0
2024-03-04,BEV-010,STR-018,92,56,90,58,0
2024-03-04,BEV-010,STR-019,93,31,72,52,0
2024-03-04,BEV-010,STR-020,151,57,96,112,0
2024-03-04,BEV-010,STR-021,113,70,130,53,0
2024-03-04,BEV-010,STR-022,165,49,31,183,0
2024-03-04,BEV-010,STR-023,133,39,25,147,0
2024-03-04,BEV-010,STR-024,118,67,63,122,0
2024-03-04,BEV-010,STR-025,103,39,68,74,0
2024-03-04,BEV-010,STR-026,167,65,23,209,0
2024-03-04,BEV-010,STR-027,115,37,38,114,0
2024-03-04,BEV-010,STR-028,150,46,28,168,0
2024-03-04,BEV-010,STR-029,118,37,34,121,0
2024-03-04,BEV-010,STR-030,115,38,32,121,0
2024-03-04,BEV-011,STR-001,192,41,41,192,0
2024-03-04,BEV-011,STR-002,205,47,30,222,0
2024-03-04,BEV-011,STR-003,173,47,62,158,0
2024-03-04,BEV-011,STR-004,213,53,74,192,0
2024-03-04,BEV-011,STR-005,123,27,78,72,0
2024-03-04,BEV-011,STR-006,229,49,78,200,0
2024-03-04,BEV-011,STR-007,217,61,34,244,0
2024-03-04,BEV-011,STR-008,191,47,38,200,0
2024-03-04,BEV-011,STR-009,153,38,66,125,0
2024-03-04,BEV-011,STR-010,208,60,46,222,0
2024-03-04,BEV-011,STR-011,148,30,78,100,0
2024-03-04,BEV-011,STR-012,133,41,57,117,0
2024-03-04,BEV-011,STR-013,199,41,38,202,0
2024-03-04,BEV-011,STR-014,109,58,27,140,0
2024-03-04,BEV-011,STR-015,127,55,67,115,0
2024-03-04,BEV-011,STR-016,199,62,33,228,0
2024-03-04,BEV-011,STR-017,175,61,45,191,0
2024-03-04,BEV-011,STR-018,230,27,49,208,0
2024-03-04,BEV-011,STR-019,106,65,45,126,0
2024-03-04,BEV-011,STR-020,82,35,47,70,0
2024-03-04,BEV-011,STR-021,201,46,51,196,0
2024-03-04,BEV-011,STR-022,105,36,46,95,0
2024-03-04,BEV-011,STR-023,158,35,47,146,0
2024-03-04,BEV-011,STR-024,219,36,54,201,0
2024-03-04,BEV-011,STR-025,85,53,73,65,0
2024-03-04,BEV-011,STR-026,237,54,76,215,0
2024-03-04,BEV-011,STR-027,227,69,62,234,0
2024-03-04,BEV-011,STR-028,182,55,52,185,0
2024-03-04,BEV-011,STR-029,142,41,78,105,0
2024-03-04,BEV-011,STR-030,175,63,71,167,0
2024-03-04,BEV-012,STR-001,203,68,46,225,0
2024-03-04,BEV-012,STR-002,156,27,50,133,0
2024-03-04,BEV-012,STR-003,209,31,39,201,0
2024-03-04,BEV-012,STR-004,189,74,51,212,0
2024-03-04,BEV-012,STR-005,227,50,42,235,0
2024-03-04,BEV-012,STR-006,87,35,62,60,0
2024-03-04,BEV-012,STR-007,122,44,57,109,0
2024-03-04,BEV-012,STR-008,214,37,63,188,0
2024-03-04,BEV-012,STR-009,115,33,61,87,0
2024-03-04,BEV-012,STR-010,165,75,67,173,0
2024-03-04,BEV-012,STR-011,103,44,28,119,0
2024-03-04,BEV-012,STR-012,116,76,75,117,0
2024-03-04,BEV-012,STR-013,197,50,47,200,0
2024-03-04,BEV-012,STR-014,197,25,35,187,0
2024-03-04,BEV-012,STR-015,117,37,67,87,0
2024-03-04,BEV-012,STR-016,157,44,36,165,0
2024-03-04,BEV-012,STR-017,127,40,30,137,0
2024-03-04,BEV-012,STR-018,132,52,79,105,0
2024-03-04,BEV-012,STR-019,142,34,30,146,0
2024-03-04,BEV-012,STR-020,222,79,68,233,0
2024-03-04,BEV-012,STR-021,175,25,74,126,0
2024-03-04,BEV-012,STR-022,120,47,55,112,0
2024-03-04,BEV-012,STR-023,180,69,55,194,0
2024-03-04,BEV-012,STR-024,176,78,80,174,0
2024-03-04,BEV-012,STR-025,104,49,106,47,0
2024-03-04,BEV-012,STR-026,114,50,54,110,0
2024-03-04,BEV-012,STR-027,152,77,122,107,0
2024-03-04,BEV-012,STR-028,188,63,134,117,0
2024-03-04,BEV-012,STR-029,168,56,91,133,0
2024-03-04,BEV-012,STR-030,230,26,133,123,0
2024-03-04,BEV-013,STR-001,135,79,92,122,0
2024-03-04,BEV-013,STR-002,177,62,76,163,0
2024-03-04,BEV-013,STR-003,243,78,114,207,0
2024-03-04,BEV-013,STR-004,255,44,117,182,0
2024-03-04,BEV-013,STR-005,101,43,68,76,0
2024-03-04,BEV-013,STR-006,176,54,85,145,0
2024-03-04,BEV-013,STR-007,128,48,109,67,0
2024-03-04,BEV-013,STR-008,189,73,49,213,0
2024-03-04,BEV-013,STR-009,213,32,82,163,0
2024-03-04,BEV-013,STR-010,197,41,46,192,0
2024-03-04,BEV-013,STR-011,191,73,40,224,0
2024-03-04,BEV-013,STR-012,117,59,63,113,0
2024-03-04,BEV-013,STR-013,111,52,81,82,0
2024-03-04,BEV-013,STR-014,115,71,73,113,0
2024-03-04,BEV-013,STR-015,193,81,85,189,0
2024-03-04,BEV-013,STR-016,93,40,81,52,0
2024-03-04,BEV-013,STR-017,122,66,50,138,0
2024-03-04,BEV-013,STR-018,188,73,62,199,0
2024-03-04,BEV-013,STR-019,92,61,59,94,0
2024-03-04,BEV-013,STR-020,261,55,71,245,0
2024-03-04,BEV-013,STR-021,103,49,57,95,0
2024-03-04,BEV-013,STR-022,156,77,57,176,0
2024-03-04,BEV-013,STR-023,119,68,70,117,0
2024-03-04,BEV-013,STR-024,205,62,81,186,0
2024-03-04,BEV-013,STR-025,211,75,53,233,0
2024-03-04,BEV-013,STR-026,226,53,51,228,0
2024-03-04,BEV-013,STR-027,135,57,37,155,0
2024-03-04,BEV-013,STR-028,188,85,64,209,0
2024-03-04,BEV-013,STR-029,110,39,73,76,0
2024-03-04,BEV-013,STR-030,176,90,30,236,0
2024-03-04,BEV-014,STR-001,186,65,115,136,0
2024-03-04,BEV-014,STR-002,328,118,105,341,0
2024-03-04,BEV-014,STR-003,231,46,98,179,0
2024-03-04,BEV-014,STR-004,192,45,99,138,0
2024-03-04,BEV-014,STR-005,342,102,55,389,0
2024-03-04,BEV-014,STR-006,213,46,98,161,0
2024-03-04,BEV-014,STR-007,295,87,116,266,0
2024-03-04,BEV-014,STR-008,228,83,72,239,0
2024-03-04,BEV-014,STR-009,316,43,77,282,0
2024-03-04,BEV-014,STR-010,188,62,109,141,0
2024-03-04,BEV-014,STR-011,211,93,77,227,0
2024-03-04,BEV-014,STR-012,234,81,42,273,0
2024-03-04,BEV-014,STR-013,282,44,78,248,0
2024-03-04,BEV-014,STR-014,148,85,116,117,0
2024-03-04,BEV-014,STR-015,256,90,44,302,0
2024-03-04,BEV-014,STR-016,164,50,71,143,0
2024-03-04,BEV-014,STR-017,144,56,108,92,0
2024-03-04,BEV-014,STR-018,282,103,58,327,0
2024-03-04,BEV-014,STR-019,348,75,95,328,0
2024-03-04,BEV-014,STR-020,237,119,84,272,0
2024-03-04,BEV-014,STR-021,355,107,71,391,0
2024-03-04,BEV-014,STR-022,237,45,112,170,0
2024-03-04,BEV-014,STR-023,129,58,81,106,0
2024-03-04,BEV-014,STR-024,283,52,255,80,0
2024-03-04,BEV-014,STR-025,305,50,159,196,0
2024-03-04,BEV-014,STR-026,311,78,177,212,0
2024-03-04,BEV-014,STR-027,167,72,161,78,0
2024-03-04,BEV-014,STR-028,230,54,103,181,0
2024-03-04,BEV-014,STR-029,197,118,118,197,0
2024-03-04,BEV-014,STR-030,323,71,192,202,0
2024-03-04,BEV-015,STR-001,175,97,138,134,0
2024-03-04,BEV-015,STR-002,392,77,123,346,0
2024-03-04,BEV-015,STR-003,373,85,147,311,0
2024-03-04,BEV-015,STR-004,245,85,145,185,0
2024-03-04,BEV-015,STR-005,173,127,114,186,0
2024-03-04,BEV-015,STR-006,242,136,101,277,0
2024-03-04,BEV-015,STR-007,289,50,86,253,0
2024-03-04,BEV-015,STR-008,256,52,102,206,0
2024-03-04,BEV-015,STR-009,362,134,150,346,0
2024-03-04,BEV-015,STR-010,290,84,66,308,0
2024-03-04,BEV-015,STR-011,312,62,109,265,0
2024-03-04,BEV-015,STR-012,265,52,78,239,0
2024-03-04,BEV-015,STR-013,316,78,140,254,0
2024-03-04,BEV-015,STR-014,297,143,58,382,0
2024-03-04,BEV-015,STR-015,385,125,141,369,0
2024-03-04,BEV-015,STR-016,318,119,103,334,0
2024-03-04,BEV-015,STR-017,393,121,99,415,0
2024-03-04,BEV-015,STR-018,325,93,51,367,0
2024-03-04,BEV-015,STR-019,327,106,90,343,0
2024-03-04,BEV-015,STR-020,386,145,69,462,0
2024-03-04,BEV-015,STR-021,257,118,113,262,0
2024-03-04,BEV-015,STR-022,237,136,139,234,0
2024-03-04,BEV-015,STR-023,166,134,158,142,0
2024-03-04,BEV-015,STR-024,399,121,267,253,0
2024-03-04,BEV-015,STR-025,421,97,137,381,0
2024-03-04,BEV-015,STR-026,311,107,143,275,0
2024-03-04,BEV-015,STR-027,229,129,241,117,0
2024-03-04,BEV-015,STR-028,330,122,190,262,0
2024-03-04,BEV-015,STR-029,161,146,181,126,0
2024-03-04,BEV-015,STR-030,401,80,158,323,0
2024-03-11,BEV-001,STR-001,355,108,88,375,0
2024-03-11,BEV-001,STR-002,216,117,56,277,0
2024-03-11,BEV-001,STR-003,144,90,55,179,0
2024-03-11,BEV-001,STR-004,174,54,67,161,0
2024-03-11,BEV-001,STR-005,194,62,113,143,0
2024-03-11,BEV-001,STR-006,316,91,60,347,0
2024-03-11,BEV-001,STR-007,224,85,110,199,0
2024-03-11,BEV-001,STR-008,227,116,67,276,0
2024-03-11,BEV-001,STR-009,201,86,75,212,0
2024-03-11,BEV-001,STR-010,147,80,120,107,0
2024-03-11,BEV-001,STR-011,257,108,104,261,0
2024-03-11,BEV-001,STR-012,177,91,90,178,0
2024-03-11,BEV-001,STR-013,313,99,103,309,0
2024-03-11,BEV-001,STR-014,331,97,76,352,0
2024-03-11,BEV-001,STR-015,356,62,60,358,0
2024-03-11,BEV-001,STR-016,193,40,91,142,0
2024-03-11,BEV-001,STR-017,332,82,108,306,0
2024-03-11,BEV-001,STR-018,287,62,99,250,0
2024-03-11,BEV-001,STR-019,218,114,52,280,0
2024-03-11,BEV-001,STR-020,227,92,93,226,0
2024-03-11,BEV-001,STR-021,282,43,64,261,0
2024-03-11,BEV-001,STR-022,177,57,119,115,0
2024-03-11,BEV-001,STR-023,278,104,118,264,0
2024-03-11,BEV-001,STR-024,273,113,50,336,0
2024-03-11,BEV-001,STR-025,125,81,92,114,0
2024-03-11,BEV-001,STR-026,183,61,118,126,0
2024-03-11,BEV-001,STR-027,280,100,112,268,0
2024-03-11,BEV-001,STR-028,214,42,51,205,0
2024-03-11,BEV-001,STR-029,346,89,116,319,0
2024-03-11,BEV-001,STR-030,250,64,110,204,0
2024-03-11,BEV-002,STR-001,237,87,60,264,0
2024-03-11,BEV-002,STR-002,164,100,70,194,0
2024-03-11,BEV-002,STR-003,202,56,65,193,0
2024-03-11,BEV-002,STR-004,136,43,77,102,0
2024-03-11,BEV-002,STR-005,267,99,66,300,0
2024-03-11,BEV-002,STR-006,182,117,98,201,0
2024-03-11,BEV-002,STR-007,181,62,96,147,0
2024-03-11,BEV-002,STR-008,148,117,178,87,0
2024-03-11,BEV-002,STR-009,352,60,172,240,0
2024-03-11,BEV-002,STR-010,137,40,125,52,0
2024-03-11,BEV-002,STR-011,224,106,85,245,0
2024-03-11,BEV-002,STR-012,138,93,208,23,0
2024-03-11,BEV-002,STR-013,257,55,153,159,0
2024-03-11,BEV-002,STR-014,256,43,224,75,0
2024-03-11,BEV-002,STR-015,243,47,96,194,0
2024-03-11,BEV-002,STR-016,327,90,77,340,0
2024-03-11,BEV-002,STR-017,213,91,45,259,0
2024-03-11,BEV-002,STR-018,281,96,105,272,0
2024-03-11,BEV-002,STR-019,321,55,94,282,0
2024-03-11,BEV-002,STR-020,157,73,53,177,0
2024-03-11,BEV-002,STR-021,312,54,114,252,0
2024-03-11,BEV-002,STR-022,213,92,61,244,0
2024-03-11,BEV-002,STR-023,156,71,83,144,0
2024-03-11,BEV-002,STR-024,173,73,101,145,0
2024-03-11,BEV-002,STR-025,204,49,52,201,0
2024-03-11,BEV-002,STR-026,350,102,98,354,0
2024-03-11,BEV-002,STR-027,313,73,71,315,0
2024-03-11,BEV-002,STR-028,195,96,83,208,0
2024-03-11,BEV-002,STR-029,321,97,82,336,0
2024-03-11,BEV-002,STR-030,265,75,73,267,0
2024-03-11,BEV-003,STR-001,129,57,116,70,0
2024-03-11,BEV-003,STR-002,253,76,58,271,0
2024-03-11,BEV-003,STR-003,176,87,43,220,0
2024-03-11,BEV-003,STR-004,212,77,112,177,0
2024-03-11,BEV-003,STR-005,303,60,79,284,0
2024-03-11,BEV-003,STR-006,282,79,112,249,0
2024-03-11,BEV-003,STR-007,302,96,100,298,0
2024-03-11,BEV-003,STR-008,159,56,77,138,0
2024-03-11,BEV-003,STR-009,275,77,58,294,0
2024-03-11,BEV-003,STR-010,185,69,89,165,0
2024-03-11,BEV-003,STR-011,337,67,43,361,0
2024-03-11,BEV-003,STR-012,197,58,114,141,0
2024-03-11,BEV-003,STR-013,123,73,114,82,0
2024-03-11,BEV-003,STR-014,304,105,86,323,0
2024-03-11,BEV-003,STR-015,223,101,106,218,0
2024-03-11,BEV-003,STR-016,350,61,119,292,0
2024-03-11,BEV-003,STR-017,284,59,84,259,0
2024-03-11,BEV-003,STR-018,338,104,115,327,0
2024-03-11,BEV-003,STR-019,253,87,80,260,0
2024-03-11,BEV-003,STR-020,341,102,88,355,0
2024-03-11,BEV-003,STR-021,342,107,61,388,0
2024-03-11,BEV-003,STR-022,164,101,101,164,0
2024-03-11,BEV-003,STR-023,123,48,88,83,0
2024-03-11,BEV-003,STR-024,177,79,83,173,0
2024-03-11,BEV-003,STR-025,177,59,66,170,0
2024-03-11,BEV-003,STR-026,275,55,75,255,0
2024-03-11,BEV-003,STR-027,211,103,65,249,0
2024-03-11,BEV-003,STR-028,265,41,98,208,0
2024-03-11,BEV-003,STR-029,349,69,107,311,0
2024-03-11,BEV-003,STR-030,213,44,65,192,0
2024-03-11,BEV-004,STR-001,250,36,55,231,0
2024-03-11,BEV-004,STR-002,174,62,90,146,0
2024-03-11,BEV-004,STR-003,159,65,34,190,0
2024-03-11,BEV-004,STR-004,227,85,64,248,0
2024-03-11,BEV-004,STR-005,104,58,35,127,0
2024-03-11,BEV-004,STR-006,223,45,66,202,0
2024-03-11,BEV-004,STR-007,155,81,45,191,0
2024-03-11,BEV-004,STR-008,136,74,77,133,0
2024-03-11,BEV-004,STR-009,256,84,89,251,0
2024-03-11,BEV-004,STR-010,148,74,45,177,0
2024-03-11,BEV-004,STR-011,206,41,75,172,0
2024-03-11,BEV-004,STR-012,245,47,32,260,0
2024-03-11,BEV-004,STR-013,161,35,65,131,0
2024-03-11,BEV-004,STR-014,138,76,77,137,0
2024-03-11,BEV-004,STR-015,106,87,83,110,0
2024-03-11,BEV-004,STR-016,123,63,87,99,0
2024-03-11,BEV-004,STR-017,105,43,49,99,0
2024-03-11,BEV-004,STR-018,152,67,44,175,0
2024-03-11,BEV-004,STR-019,238,60,78,220,0
2024-03-11,BEV-004,STR-020,115,64,59,120,0
2024-03-11,BEV-004,STR-021,103,50,86,67,0
2024-03-11,BEV-004,STR-022,252,34,80,206,0
2024-03-11,BEV-004,STR-023,212,37,42,207,0
2024-03-11,BEV-004,STR-024,111,60,58,113,0
2024-03-11,BEV-004,STR-025,115,64,42,137,0
2024-03-11,BEV-004,STR-026,145,68,67,146,0
2024-03-11,BEV-004,STR-027,166,66,61,171,0
2024-03-11,BEV-004,STR-028,238,57,30,265,0
2024-03-11,BEV-004,STR-029,118,76,85,109,0
2024-03-11,BEV-004,STR-030,203,79,86,196,0
2024-03-11,BEV-005,STR-001,139,67,71,135,0
2024-03-11,BEV-005,STR-002,252,69,81,240,0
2024-03-11,BEV-005,STR-003,206,30,78,158,0
2024-03-11,BEV-005,STR-004,194,68,46,216,0
2024-03-11,BEV-005,STR-005,216,70,47,239,0
2024-03-11,BEV-005,STR-006,174,62,41,195,0
2024-03-11,BEV-005,STR-007,221,48,60,209,0
2024-03-11,BEV-005,STR-008,255,49,90,214,0
2024-03-11,BEV-005,STR-009,226,45,46,225,0
2024-03-11,BEV-005,STR-010,160,73,51,182,0
2024-03-11,BEV-005,STR-011,218,49,65,202,0
2024-03-11,BEV-005,STR-012,202,37,70,169,0
2024-03-11,BEV-005,STR-013,136,61,78,119,0
2024-03-11,BEV-005,STR-014,171,87,30,228,0
2024-03-11,BEV-005,STR-015,210,61,62,209,0
2024-03-11,BEV-005,STR-016,135,34,40,129,0
2024-03-11,BEV-005,STR-017,200,73,78,195,0
2024-03-11,BEV-005,STR-018,114,89,49,154,0
2024-03-11,BEV-005,STR-019,203,51,85,169,0
2024-03-11,BEV-005,STR-020,265,64,70,259,0
2024-03-11,BEV-005,STR-021,136,42,82,96,0
2024-03-11,BEV-005,STR-022,117,78,79,116,0
2024-03-11,BEV-005,STR-023,218,49,69,198,0
2024-03-11,BEV-005,STR-024,210,36,100,146,0
2024-03-11,BEV-005,STR-025,246,43,119,170,0
2024-03-11,BEV-005,STR-026,172,40,127,85,0
2024-03-11,BEV-005,STR-027,133,84,84,133,0
2024-03-11,BEV-005,STR-028,130,50,75,105,0
2024-03-11,BEV-005,STR-029,257,68,137,188,0
2024-03-11,BEV-005,STR-030,158,44,138,64,0
2024-03-11,BEV-006,STR-001,391,88,83,396,0
2024-03-11,BEV-006,STR-002,224,89,97,216,0
2024-03-11,BEV-006,STR-003,331,145,92,384,0
2024-03-11,BEV-006,STR-004,380,89,90,379,0
2024-03-11,BEV-006,STR-005,438,100,104,434,0
2024-03-11,BEV-006,STR-006,363,50,147,266,0
2024-03-11,BEV-006,STR-007,356,57,147,266,0
2024-03-11,BEV-006,STR-008,331,132,102,361,0
2024-03-11,BEV-006,STR-009,383,148,67,464,0
2024-03-11,BEV-006,STR-010,159,140,85,214,0
2024-03-11,BEV-006,STR-011,256,134,75,315,0
2024-03-11,BEV-006,STR-012,281,87,141,227,0
2024-03-11,BEV-006,STR-013,162,91,97,156,0
2024-03-11,BEV-006,STR-014,345,91,104,332,0
2024-03-11,BEV-006,STR-015,252,77,223,106,0
2024-03-11,BEV-006,STR-016,290,63,232,121,0
2024-03-11,BEV-006,STR-017,316,142,94,364,0
2024-03-11,BEV-006,STR-018,390,55,239,206,0
2024-03-11,BEV-006,STR-019,399,81,287,193,0
2024-03-11,BEV-006,STR-020,450,98,186,362,0
2024-03-11,BEV-006,STR-021,325,85,84,326,0
